year,province,population,area_of_land,population_density,wetlands_area,pdrb_per_capita,farmer_over_population,farmer_organization_rate,farmers_totrade,ldi_dominance,msg_basket_ssr,soybean_yield_gap,broiler_yield_gap,layer_yield_gap,paddy_yield_gap,temperature,humidity,rainfall_per_area,rainfall_optimal_gap,temperature_optimal_gap,commodity_basket_index,price_to_ssr,cluster,investment_priority
2022,Sulawesi Tengah,3015000.0,61841.29,48.75383421012078,126985,35.180099502487565,0.201767495854063,0.0414134456848185,101.57,0.0326972628582425,0.0010352591103733,0.6090804155444401,1.0777732313838053e-05,7.917648353839013e-06,0.272982340320185,27.04,83.96,0.0028637824340339,0.1145,0.0167272727272727,0.3534145277130621,341.3778484746889,1,Priority1
2022,Sulawesi Tenggara,2659900.0,38067.7,69.87288436128267,89744,22.07413812549344,0.1387992029775555,0.0425063381655073,100.14,0.3680989675652618,0.000673624617357,0.367064255482878,1.0735386198557071e-05,8.392678183422042e-06,0.3315728668097046,27.47,84.52,0.0055012517173351,-0.0470999999999999,0.0010909090909091,0.3312268049206613,491.70828438580776,1,Priority1
2022,Sulawesi Utara,2639500.0,13892.47,189.99501168618684,39768,22.360674370145865,0.091204394771737,0.0916862595229589,108.92,0.7635958520878442,0.0008004082417204,0.4074644093882261,1.0554605412105287e-05,8.29601017260373e-06,0.3087968311602574,26.25,84.87,0.0192111266031166,-0.3344499999999999,0.0454545454545454,0.4173031579051148,521.3628947749761,1,Priority1
2022,Sumatera Barat,5597300.0,42012.89,133.22815926255015,188521,8.980043949761493,0.1602304682614832,0.0243316110242647,110.37,0.6432009304628383,0.002942213998838,0.4074644093882261,1.045667707022524e-05,8.352043599058057e-06,0.1661990427463278,26.36,84.37,0.0094135395113261,-0.97745,0.0414545454545454,0.3870670483877301,131.55638867213503,0,Priority2
2022,Sumatera Selatan,8548600.0,91592.43,93.33304073273304,519484,7.982476662845378,0.2251904405399714,0.0197375358624626,107.7,0.5636279985349122,0.0019027805166445,0.3920738745671411,1.035609611854671e-05,8.323427688083918e-06,0.1077735599933982,27.47,81.15,0.0028060179209133,-0.2850499999999999,0.0010909090909091,0.1978318326895461,103.9698646055167,0,Priority2
2022,Sumatera Utara,14970500.0,72981.23,205.1280856735355,311834,4.203066029858722,0.1556314752346281,0.0203804400310573,121.73,0.5382722488266145,0.0017369110509278,0.3639861485186609,1.0400449249603485e-05,8.33253841203696e-06,0.1622379930681631,26.8,80.36,0.0033797731279672,-0.2332999999999999,0.0254545454545454,0.2913998412279039,167.76900640492792,0,Priority2
2023,Bali,4374300.0,5590.15,782.5013640063327,64474,14.240907116567222,0.1089721784056877,0.0292042620055089,99.5,0.3606271786314961,0.0025798315667788,0.0072666294019004,7.186649244905752e-05,1.805370051310984e-05,0.0,27.6,79.41,0.0272049944992531,0.2395999999999999,-0.0036363636363636,0.3425902700974502,132.79559584783414,1,Priority2
2023,Bangka Belitung,1492000.0,16690.13,89.39415091434279,22561,45.45107238605898,0.1025422252010723,0.0409626584222807,118.32,0.8781149552624051,0.0005455820286948,0.1486864169927333,7.207104725259761e-05,1.7478153242378447e-05,0.2993394554535201,27.24,84.52,0.012783603243354,-0.0668,0.0094545454545455,0.3338872444606326,611.9835824860087,2,Priority3
2023,Banten,12167000.0,9352.77,1300.8980227248185,197845,5.43659077833484,0.0493076354072491,0.0184572763974223,106.09,0.3588182768997507,0.0015494147503254,0.218557853549469,7.18916979982609e-05,1.8023459001037523e-05,0.1269534396648944,27.89,77.94,0.0124465799971559,0.41795,-0.0141818181818182,0.1571247494685676,101.40909619943076,2,Priority3
2023,Bengkulu,2059400.0,20128.34,102.31345456207517,43547,22.48227639118189,0.2283830241818005,0.0305167413656736,146.91,0.861559976512713,0.0006016987317957,0.1257685858021241,7.222076326973692e-05,1.7148716694559418e-05,0.2020299661672305,26.49,85.08,0.0083225939148484,0.1623999999999999,0.0367272727272727,0.2197290258224448,365.1811350285914,2,Priority3
